Full Text Tweet;Datum und Uhrzeit
This makes Mini Mike look good compared to his performance last night. Worst debate performance in history! https://t.co/oUTz9njZPg;20-Feb-2020 (14:10:47.000000)
A really great moment! https://t.co/wLGzGi34Rv;20-Feb-2020 (13:35:20.000000)
This is the REAL Mini Mike. He admitted, many times, that he is “a fan of Donald Trump. He’s a New York ICON.” Thank you Mike! https://t.co/KkqMdVMcdk;20-Feb-2020 (13:27:52.000000)
".@JRubinBlogger (Jennifer Rubin), the wacko “conservative” of the @washingtonpost, must learn how to spell the name Bloomberg before it is too late &amp; he is gone! https://t.co/a8IBH60sx0";20-Feb-2020 (12:37:26.000000)
https://t.co/eXpCUQDwU5;20-Feb-2020 (06:52:00.000000)
Mini Mike Bloomberg’s debate performance tonight was perhaps the worst in the history of debates, and there have been some really bad ones. He was stumbling, bumbling and grossly incompetent. If this doesn’t knock him out of the race, nothing will. Not so easy to do what I did!;20-Feb-2020 (06:19:56.000000)
Thank you Arizona! With your help, your devotion, and your drive, we are going to keep on working, we are going to keep on fighting, and we are going to keep ON WINNING! America is thriving like never before, and the BEST IS YET TO COME! https://t.co/e3tlNLzU7p;20-Feb-2020 (06:18:24.000000)
“What has happened to Roger Stone should never happen to anyone in our Country again.” @TuckerCarlson @FoxNews;20-Feb-2020 (06:02:57.000000)
https://t.co/1XnhyX8jb2;20-Feb-2020 (04:40:26.000000)
The Democrat party is the party of high taxes, high crime, open borders, late-term abortion, socialism, blatant corruption, and the total destruction of your Second Amendment. The Republican Party is the party of the American Worker, the American Family, and the American Dream! https://t.co/GhyS5MD8Q9;20-Feb-2020 (04:32:58.000000)
A beautiful evening in Phoenix, Arizona with Great American Patriots. THANK YOU! https://t.co/kZ9fDTBiXa;20-Feb-2020 (04:14:24.000000)
Wow! https://t.co/pXcAIFUt1u;20-Feb-2020 (01:28:42.000000)
....for the wonderful job he has done, and we look forward to working with him closely, perhaps in another capacity within the Administration!;20-Feb-2020 (00:25:48.000000)
I am pleased to announce that our highly respected Ambassador to Germany, @RichardGrenell, will become the Acting Director of National Intelligence. Rick has represented our Country exceedingly well and I look forward to working with him. I would like to thank Joe Maguire....;20-Feb-2020 (00:25:47.000000)
I AM ON MY WAY, SEE YOU SOON! https://t.co/EgUBqPNlYh;20-Feb-2020 (00:17:07.000000)
Heading to Arizona, big rally and big crowd! #MAGA #KAG2020;19-Feb-2020 (23:58:28.000000)
Rod Blagojevich did not sell the Senate seat. He served 8 years in prison, with many remaining. He paid a big price. Another Comey and gang deal! Thank you to @LisaMarieBoothe who really “gets” what’s going on! @FoxNews;19-Feb-2020 (17:46:02.000000)
Internal REAL Polls show I am beating all of the Dem candidates. The Fake News Polls (here we go again, just like 2016) show losing or tied. Their polls will be proven corrupt on November 3rd, just like the Fake News is corrupt!;19-Feb-2020 (17:10:06.000000)
I would like to thank John Rood for his service to our Country, and wish him well in his future endeavors! https://t.co/kPA1rYCKvp;19-Feb-2020 (15:51:35.000000)
Highest Stock Market In History, By Far!;19-Feb-2020 (15:42:44.000000)
Is corrupt Bloomberg News going to say what a pathetic debater Mini Mike is, that he doesn’t respect our great farmers, or that he has violated campaign finance laws at the highest and most sinister level with “payoffs” all over the place?;19-Feb-2020 (14:54:43.000000)
"Kerry &amp; Murphy illegally violated the Logan Act. This is why Iran is not making a deal. Must be dealt with strongly! https://t.co/RpTW9c09ZY";19-Feb-2020 (14:45:38.000000)
There must be JUSTICE. This can never happen to a President, or our Country, again! https://t.co/5epW4JPYkF;19-Feb-2020 (14:23:56.000000)
Congratulations to Eddie DeBartolo Jr. and your wonderful family of friends! https://t.co/IJu93xjiQS;19-Feb-2020 (00:13:03.000000)
"...And this despite Fake Witch Hunts, the Mueller Scam, the Impeachment Hoax etc. With our Economy, Jobs, Military, Vets, 2A &amp; more, I would be at 70%. Oh well, what can you do? https://t.co/8TJf1JjLpn";18-Feb-2020 (22:37:14.000000)
THANK YOU! #MAGA #KAG2020 https://t.co/uWMjL52f5O;18-Feb-2020 (22:37:07.000000)
I hope the Federal Judges Association will discuss the tremendous FISA Court abuse that has taken place with respect to the Mueller Investigation Scam, including the forging of documents and knowingly using the fake and totally discredited Dossier before the Court. Thank you!;18-Feb-2020 (22:25:05.000000)
Mini Mike. No, I would rather run against you!;18-Feb-2020 (22:00:10.000000)
.....Mini is illegally buying the Democrat Nomination. They are taking it away from Bernie again. Mini Mike, Major Party Nominations are not for sale! Good luck in the debate tomorrow night and remember, no standing on boxes!;18-Feb-2020 (20:51:54.000000)
What Mini Mike is doing is nothing less than a large scale illegal campaign contribution. He is “spreading” money all over the place, only to have recipients of his cash payments, many former opponents, happily joining or supporting his campaign. Isn’t that called a payoff? .....;18-Feb-2020 (20:51:53.000000)
Chris Jacobs will be a great Congressman who will always fight for the people of New York. He supports our #MAGA Agenda, will continue to Secure Our Border, Loves our Military, Vets, and is Strong on the #2A. Chris has my Complete Endorsement for the Special Election on 4/28!;18-Feb-2020 (20:35:03.000000)
The Mayor’s efforts to shield illegal aliens endangers the lives of the public and law enforcement who have to go into the field to apprehend those released. He shouldn’t be urging illegals to beat the system, he should be urging them to safely turn themselves in! https://t.co/sSJodorcVr;18-Feb-2020 (20:20:34.000000)
.....would order a new trial, I’m not so sure about Judge Jackson, I don’t know.” @Judgenap (Andrew Napolitano) @foxandfriends;18-Feb-2020 (15:31:34.000000)
".....existence of these tweets in which you were so harshly negative about the President &amp; the people who support him. Don’t you think we wanted to know that before we put you on this jury.’ Pretty obvious he should (get a new trial). I think almost any judge in the Country.....";18-Feb-2020 (15:31:34.000000)
"“Judge Jackson now has a request for a new trial based on the unambiguous &amp; self outed bias of the foreperson of the jury, whose also a lawyer, by the way. ‘Madam foreperson, you’re a lawyer, you have a duty, an affirmative obligation, to reveal to us when we selected you the....";18-Feb-2020 (15:31:33.000000)
....THE UNITED STATES IS OPEN FOR BUSINESS!;18-Feb-2020 (15:29:43.000000)
....I have seen some of the regulations being circulated, including those being contemplated by Congress, and they are ridiculous. I want to make it EASY to do business with the United States, not difficult. Everyone in my Administration is being so instructed, with no excuses...;18-Feb-2020 (15:29:43.000000)
....product and goods to China and other countries. That’s what trade is all about. We don’t want to make it impossible to do business with us. That will only mean that orders will go to someplace else. As an example, I want China to buy our jet engines, the best in the World....;18-Feb-2020 (15:29:43.000000)
"The United States cannot, &amp; will not, become such a difficult place to deal with in terms of foreign countries buying our product, including for the always used National Security excuse, that our companies will be forced to leave in order to remain competitive. We want to sell...";18-Feb-2020 (15:29:42.000000)
The Crooked DNC is working overtime to take the Democrat Nomination away from Bernie, AGAIN! Watch what happens to the Super Delegates in Round Two. A Rigged Convention!;18-Feb-2020 (14:01:11.000000)
....BUT MAYBE I STILL WILL. WITCH HUNT!;18-Feb-2020 (13:14:22.000000)
....badly tainted and, in my opinion, should be thrown out. Even Mueller’s statement to Congress that he did not see me to become the FBI Director (again), has been proven false. The whole deal was a total SCAM. If I wasn’t President, I’d be suing everyone all over the place...;18-Feb-2020 (13:14:21.000000)
These were Mueller prosecutors, and the whole Mueller investigation was illegally set up based on a phony and now fully discredited Fake Dossier, lying and forging documents to the FISA Court, and many other things. Everything having to do with this fraudulent investigation is...;18-Feb-2020 (13:14:20.000000)
.....would order a new trial, I’m not so sure about Judge Jackson, I don’t know.” @Judgenap (Andrew Napolitano) @foxandfriends;18-Feb-2020 (12:58:28.000000)
".....existence of these tweets in which you were so harshly negative about the President &amp; the people who support him. Don’t you think we wanted to know that before we put you on this jury.’ Pretty obvious he should (get a new trial). I think almost any judge in the Country.....";18-Feb-2020 (12:58:28.000000)
"“Judge Jackson now has a request for a new trial based on the unambiguous &amp; self outed bias of the foreperson of the jury, whose also a lawyer, by the way. ‘Madam foreperson, your a lawyer, you have a duty, an affirmative obligation, to reveal to us when we selected you the.....";18-Feb-2020 (12:58:27.000000)
Thank you Clint! https://t.co/MTYAIiilna;18-Feb-2020 (04:01:47.000000)
Praying for Ryan Newman, a great and brave @NASCAR driver! #PrayingForRyan;18-Feb-2020 (03:12:01.000000)
"....ever. Had to rebuild our military, which was totally depleted. Fed Rate UP, taxes and regulations WAY DOWN. If Dems won in 2016, the USA would be in big economic (Depression?) &amp; military trouble right now. THE BEST IS YET TO COME. KEEP AMERICA GREAT!";17-Feb-2020 (23:40:30.000000)
"Did you hear the latest con job? President Obama is now trying to take credit for the Economic Boom taking place under the Trump Administration. He had the WEAKEST recovery since the Great Depression, despite Zero Fed Rate &amp; MASSIVE quantitative easing. NOW, best jobs numbers....";17-Feb-2020 (23:40:29.000000)
https://t.co/MQWM6Y9c4D;17-Feb-2020 (21:32:39.000000)
Completion of the Daytona 500 on Fox Network now. Enjoy!;17-Feb-2020 (21:25:46.000000)
“They tried to Impeach the President eight times before this last Impeachment trial that we went through. In Arizona, people are tired of their obstruction, their investigations, and their Impeachments. They want them to get to work.” @SenMcSallyAZ  @foxandfriends  Thanks Martha;17-Feb-2020 (15:13:28.000000)
HAPPY PRESIDENT’S DAY!;17-Feb-2020 (14:16:21.000000)
#DAYTONA500 https://t.co/fT8L0EZqXh;17-Feb-2020 (00:42:04.000000)
"Last week the Fake News said that a section of our powerful, under construction, Southern Border Wall “fell over”, trying to make it sound terrible, except the reason was that the concrete foundation was just poured &amp; soaking wet when big winds kicked in. Quickly fixed “forever”.";16-Feb-2020 (17:11:48.000000)
Getting ready to go to the Daytona 500. Will be GREAT!;16-Feb-2020 (15:25:00.000000)
Thank you to @JackBrewerBSI for your kind words on the great progress we have made on our powerful African-American Agenda. For one, lowest unemployment numbers in USA history. Many other great records!  @foxandfriends  @FoxNews;15-Feb-2020 (22:40:44.000000)
BIG PROGRESS! https://t.co/DfWA7FRSGQ;15-Feb-2020 (22:36:03.000000)
Remember, will be at Daytona 500 tomorrow!;15-Feb-2020 (22:35:26.000000)
Years ago the Democrats had the money to build the Wall, but they didn’t have any idea how to get it done. I am building it bigger and better than ever thought possible! https://t.co/VMioZcRPfj;15-Feb-2020 (22:30:49.000000)
Thank you David! https://t.co/yElxOFxqYu;15-Feb-2020 (22:13:18.000000)
IG report on Andrew McCabe: Misled Investigators over roll in news media disclosure...Lacked Candor (Lied) on four separate occasions...Authotized Media Leaks to advance personal interests...IG RECOMMENDED MCCABE’S FIRING. @FoxNews @IngrahamAngle;15-Feb-2020 (14:39:43.000000)
.....biggest test of his presidency emboldened, ready to claim exoneration, and take his case of grievance, persecution and resentment to the campaign trail.” Peter Baker  @nytimes  The Greatest Witch Hunt In American History!;15-Feb-2020 (13:04:23.000000)
“Ralph Waldo Emerson seemed to foresee the lesson of the Senate Impeachment Trial of President Trump. ‘When you strike at the King, Emerson famously said, “you must kill him.’ Mr. Trump’s foes struck at him but did not take him down. A triumphant Mr.Trump emerges from the.....;15-Feb-2020 (13:04:20.000000)
MAKE AMERICA GREAT AGAIN and then, KEEP AMERICA GREAT! https://t.co/eV9fZxzxgi;15-Feb-2020 (12:22:31.000000)
Nice! https://t.co/5EVJVAPxjL;14-Feb-2020 (23:57:33.000000)
Great honor, I think?  Mark Zuckerberg recently stated that “Donald J. Trump is Number 1 on Facebook. Number 2 is Prime Minister Modi of India.” Actually, I am going to India in two weeks. Looking forward to it!;14-Feb-2020 (23:38:35.000000)
.@LouieGohmertTX1 is a Fantastic Republican from the Great State of Texas! He fully supports our #MAGA and #KAG Agenda, Border WALL, Military, Vets, and your Second Amendment. Louie is my friend and has my Complete and Total Endorsement! https://t.co/7MWH000IbI;14-Feb-2020 (22:44:23.000000)
I look forward to attending the Daytona 500 on Sunday with lots of my great friends from Florida, including the France family and @RepMichaelWaltz from #FL6. See you there, good luck to everyone! @NASCAR @SenRickScott @marcorubio @GovRonDeSantis https://t.co/e0SUl4GfBm;14-Feb-2020 (22:40:55.000000)
Thank you Arnold, very nice. https://t.co/didAAHILFk;14-Feb-2020 (22:31:12.000000)
....Today, @FLOTUS and I encourage all Americans to cherish and honor the memory of those we have lost through acts of love and service. We will hold Parkland forever in our hearts.;14-Feb-2020 (22:30:05.000000)
It has been two years since the tragedy in Parkland. We will always mourn the innocent lives taken from us – 14 wonderful students and 3 terrific educators. Earlier this week, I met with families whose experiences from that horrible day still pierce the soul....;14-Feb-2020 (22:30:05.000000)
".@TomMcClintock is a strong Conservative Leader who will always fight for the people of California. He fully supports our #MAGA Agenda, will continue to Secure Our Border, Loves our Military &amp; Vets, &amp; is Strong on the #2A. Tom has my Complete Endorsement! https://t.co/QRP3IwTx3Z";14-Feb-2020 (22:16:22.000000)
".@JodeyArrington from the Great State of Texas has been an incredible supporter of our #MAGA Agenda. Jodey fully supports Securing our Border w/ the WALL, he Loves our Military &amp; Vets, and is Strong on the #2A. Jodey has my Complete and Total Endorsement! https://t.co/PkOFjOAFX1";14-Feb-2020 (22:01:09.000000)
".@MoInTheHouse Brooks is running for Congress in the Great State of Alabama. He is a huge supporter of the #MAGA Agenda. Mo fully supports Securing our Border w/the WALL, he Loves our Military &amp; Vets, &amp; is Strong on the #2A. Mo has my Complete Endorsement! https://t.co/wQ0euFBwbI";14-Feb-2020 (22:00:27.000000)
“The Greatest name in politics,” Patrick @McHenryCampaign from the Great State of North Carolina, is a Conservative Fighter and a true Leader who ALWAYS supports our #MAGA Agenda. Patrick has my Complete and Total Endorsement! https://t.co/t1ciRWONff;14-Feb-2020 (21:58:08.000000)
Thank you to the beautiful country of Cambodia for accepting the @CarnivalCruise ship Westerdam into your port. The United States will remember your courtesy! @MickyArison;14-Feb-2020 (20:41:01.000000)
It is happening again to Crazy Bernie, just like last time, only far more obvious. They are taking the Democrat Nomination away from him, and there’s very little he can do. A Rigged System!;14-Feb-2020 (15:33:02.000000)
95% Approval Rating in the Republican Party. Thank you!;14-Feb-2020 (15:26:37.000000)
"....always continue. Every Republican Senator except Romney, many highly religious people, all very smart, voted against the Impeachment Hoax. @SenCapito was all in (a great person). I was told by many that Manchin was just a puppet for Schumer &amp; Pelosi. That’s what he is!";14-Feb-2020 (15:25:18.000000)
"I was very surprised &amp; disappointed that Senator Joe Manchin of West Virginia voted against me on the Democrat’s totally partisan Impeachment Hoax. No President has done more for the great people of West Virginia than me (Pensions), and that will....";14-Feb-2020 (15:25:17.000000)
“President Trump, with smart policies, has done more to help the Black community than any President in the modern era.” @IngrahamAngle @FoxNews;14-Feb-2020 (15:20:28.000000)
“The President has never asked me to do anything in a criminal case.” A.G. Barr  This doesn’t mean that I do not have, as President, the legal right to do so, I do, but I have so far chosen not to!;14-Feb-2020 (13:33:56.000000)
"I’m seeing Governor Cuomo today at The White House. He must understand that National Security far exceeds politics. New York must stop all of its unnecessary lawsuits &amp; harrassment, start cleaning itself up, and lowering taxes. Build relationships, but don’t bring Fredo!";13-Feb-2020 (18:30:30.000000)
"....which he actually has a military and legal obligation to do. His incredible wife, Karen, who I have a lot of respect for, once pulled me aside &amp; said strongly that “John respects you greatly. When we are no longer here, he will only speak well of you.” Wrong!";13-Feb-2020 (16:04:35.000000)
"When I terminated John Kelly, which I couldn’t do fast enough, he knew full well that he was way over his head. Being Chief of Staff just wasn’t for him. He came in with a bang, went out with a whimper, but like so many X’s, he misses the action &amp; just can’t keep his mouth shut,.";13-Feb-2020 (16:04:34.000000)
DRAIN THE SWAMP! We want bad people out of our government!;13-Feb-2020 (14:10:08.000000)
Mini Mike is a 5’4” mass of dead energy who does not want to be on the debate stage with these professional politicians. No boxes please. He hates Crazy Bernie and will, with enough money, possibly stop him. Bernie’s people will go nuts!;13-Feb-2020 (13:23:07.000000)
Mini Mike Bloomberg is a LOSER who has money but can’t debate and has zero presence, you will see. He reminds me of a tiny version of Jeb “Low Energy” Bush, but Jeb has more political skill and has treated the Black community much better than Mini! https://t.co/qIef5VhjDr;13-Feb-2020 (13:13:09.000000)
“Deven Nunes predicts that more examples of Mueller team misconduct will be revealed in coming weeks.” @seanhannity  @FoxNews;13-Feb-2020 (13:00:17.000000)
Now it looks like the fore person in the jury, in the Roger Stone case, had significant bias. Add that to everything else, and this is not looking good for the “Justice” Department. @foxandfriends @FoxNews;13-Feb-2020 (12:57:26.000000)
GREAT NEWS! #KAG2020🇺🇸 https://t.co/QA6Bpl4ETv;12-Feb-2020 (22:18:58.000000)
.@ClaudiaTenney is a fantastic candidate running in New York, where she was a Great member of Congress. She is Strong on Crime, Borders, Cutting Taxes, your #2A, and she Loves our Military and Vets. Claudia has my Complete and Total Endorsement! https://t.co/pU36bNWR3t;12-Feb-2020 (21:33:13.000000)
".@NMalliotakis is running for Congress in NY, I know her well, we need her to defeat Max Rose, who voted for Impeachment! Nicole is Strong on Crime &amp; Borders, #2A, Cutting Taxes, &amp; she Loves our Military &amp; Vets. Nicole has my Complete &amp; Total Endorsement! https://t.co/N0FIGeyjaw";12-Feb-2020 (21:29:03.000000)
".@MattForMontana Rosendale is a Strong &amp; Conservative fighter for Montana. Matt stands w/ our Brave Veterans, Loves our Military, and he will continue working to Secure our Border. Matt will NEVER let our #2A go unprotected. Matt has my Total Endorsement! https://t.co/sJqJPVBhVu";12-Feb-2020 (21:25:14.000000)
.@WesleyHuntTX is running for Congress in the Great State of Texas. He will help us accomplish our America First policies. Wesley is strong on Crime, the Border, our 2nd Amendment, Trade, Military and Vets. Wesley has my Complete and Total Endorsement! https://t.co/tdnO5Uh5Sa;12-Feb-2020 (21:20:10.000000)
".@AugustPfluger is a Great Veteran and Strong Leader for Texas where he is running for Congress. He will protect your #2A, fight for our Farmers, Oil/Gas Workers, and he supports our #MAGA &amp; #KAG Agenda. August has my Complete and Total Endorsement! https://t.co/aodsb5LWJz";12-Feb-2020 (21:18:56.000000)
.@BethVanDuyne did Great things as Mayor of Irving, Texas, with my Administration. She is a Strong Conservative who supports Border Security, Loves our Military, Vets, and supports your #2A. Beth has my Full Endorsement for Congress! https://t.co/0cUYANBzj0;12-Feb-2020 (21:18:16.000000)
.@JayObernolte of California is running for Congress in 2020. Jay will help me to continue securing the Southern Border, he Loves our GREAT Law Enforcement Officers, Military, Vets, and he will protect your #2A. Jay has my Complete and Total Endorsement! https://t.co/MhEF9Ef1gC;12-Feb-2020 (21:14:09.000000)
"Ending surprise medical billing moving ahead in Congress! Thanks to Ways &amp; Means and Education/Labor Committees for your work on Bills to protect patients and end medical bill ripoffs! Work with Energy &amp; Commerce, HELP committees to send BIPARTISAN bill to my desk!";12-Feb-2020 (21:13:20.000000)
....If my hands were tied, Iran would have a field day. Sends a very bad signal. The Democrats are only doing this as an attempt to embarrass the Republican Party. Don’t let it happen!;12-Feb-2020 (18:32:12.000000)
It is very important for our Country’s SECURITY that the United States Senate not vote for the Iran War Powers Resolution. We are doing very well with Iran and this is not the time to show weakness. Americans overwhelmingly support our attack on terrorist Soleimani....;12-Feb-2020 (18:32:11.000000)
https://t.co/I0eZ9UoIQJ;12-Feb-2020 (15:09:49.000000)
.@dagenmcdowell, “Every Democrat is running to raise taxes. She (Pocahontas) lied about her ethnicity, that was her problem.” @MariaBartiromo  So true Dagen!;12-Feb-2020 (14:46:14.000000)
Two months in jail for a Swamp Creature, yet 9 years recommended for Roger Stone (who was not even working for the Trump Campaign). Gee, that sounds very fair! Rogue prosecutors maybe? The Swamp! @foxandfriends @TuckerCarlson;12-Feb-2020 (12:06:23.000000)
"Congratulations to Attorney General Bill Barr for taking charge of a case that was totally out of control and perhaps should not have even been brought. Evidence now clearly shows that the Mueller Scam was improperly brought &amp; tainted. Even Bob Mueller lied to Congress!";12-Feb-2020 (11:53:00.000000)
Fake News @CNN and MSDNC have not surprisingly refused to talk about my record setting number of voters in New Hampshire (and in Iowa). That’s why they are poorly rated Fake News! I will win both states in November.;12-Feb-2020 (11:35:54.000000)
The Fake News Media is looking hard for the Big Democrat Story, but there is nothing too fabulous. Wouldn’t a big story be that I got more New Hampshire Primary Votes than any incumbent president, in either party, in the history of that Great State? Not an insignificant fact!;12-Feb-2020 (04:45:44.000000)
Thank you Brad! https://t.co/qv4qcj704y;12-Feb-2020 (04:06:21.000000)
Prosecutorial Misconduct? https://t.co/ignPtwRQUG;12-Feb-2020 (03:58:44.000000)
Bootedgeedge (Buttigieg) is doing pretty well tonight. Giving Crazy Bernie a run for his money. Very interesting!;12-Feb-2020 (03:23:07.000000)
A very bad night for Mini Mike!;12-Feb-2020 (03:02:28.000000)
A lot of Democrat dropouts tonight, very low political I.Q. https://t.co/1fZmJOifLo;12-Feb-2020 (02:47:39.000000)
Who are the four prosecutors (Mueller people?) who cut and ran after being exposed for recommending a ridiculous 9 year prison sentence to a man that got caught up in an investigation that was illegal, the Mueller Scam, and shouldn’t ever even have started? 13 Angry Democrats?;12-Feb-2020 (02:45:15.000000)
Impeachment King Steyer (how did that work out?) spent 200 Million Dollars and got less than 1% of the vote in Iowa, and only 3% of the Vote in New Hampshire. Could it be that something is just plain missing? Not easy to do what I did, is it?;12-Feb-2020 (02:34:14.000000)
Elizabeth Warren, sometimes referred to as Pocahontas, is having a really bad night. I think she is sending signals that she wants out. Calling for unity is her way of getting there, going home, and having a “nice cold beer” with her husband!;12-Feb-2020 (02:21:27.000000)
Whatever happened to Hillary campaign manager Podesta’s BROTHER? Wasn’t he caught, forced to leave his firm, with BIG BAD things to happen? Why did nothing ever happen to him, only to the “other” side?;12-Feb-2020 (02:09:26.000000)
...And a swamp creature with “pull” was just sentenced to two months in jail for a similar thing that they want Stone to serve 9 years for. A phony Mueller Witch Hunt disgrace. Caught! https://t.co/6baxv3Lvuk;12-Feb-2020 (01:59:37.000000)
Is this the Judge that put Paul Manafort in SOLITARY CONFINEMENT, something that not even mobster Al Capone had to endure? How did she treat Crooked Hillary Clinton? Just asking! https://t.co/Fe7XkepJNN;12-Feb-2020 (01:47:10.000000)
All starting to unravel with the ridiculous 9 year sentence recommendation! https://t.co/6baxv3Lvuk;12-Feb-2020 (01:40:33.000000)
"When Jerome Powell started his testimony today, the Dow was up 125, &amp; heading higher. As he spoke it drifted steadily downward, as usual, and is now at -15. Germany &amp; other countries get paid to borrow money. We are more prime, but Fed Rate is too high, Dollar tough on exports.";11-Feb-2020 (16:39:59.000000)
Mini Mike is a short ball (very) hitter. Tiny club head speed. KEEP AMERICA GREAT! https://t.co/5DUj16jtZf;11-Feb-2020 (16:02:27.000000)
New Stock Market RECORD. Congratulations, spend your money wisely. KEEP AMERICA GREAT!!!!!;11-Feb-2020 (15:49:53.000000)
Great being in New Hampshire last night. I would say that was the biggest political Rally in New Hampshire history. Incredible evening!;11-Feb-2020 (13:43:27.000000)
BEST USA ECONOMY IN HISTORY!;11-Feb-2020 (13:35:27.000000)
This is a horrible and very unfair situation. The real crimes were on the other side, as nothing happens to them. Cannot allow this miscarriage of justice! https://t.co/rHPfYX6Vbv;11-Feb-2020 (06:48:27.000000)
Just returned to White House from Dover. Very sad! https://t.co/0Ld0gzXdLe;11-Feb-2020 (06:32:05.000000)
Nice conflict. Brown dropped out of presidential race FAST. Polled at ZERO! https://t.co/AwyxoJ8IKI;11-Feb-2020 (06:21:33.000000)
Disgraceful! https://t.co/nNXEjJuVyw;11-Feb-2020 (05:57:24.000000)
Should never happen to another President! https://t.co/Y2X6yopeU7;11-Feb-2020 (05:55:04.000000)
TOUGH GUYS FOR TRUMP! https://t.co/DbjZjGzLWU;11-Feb-2020 (01:22:57.000000)
THANK YOU NEW HAMPSHIRE! //https://t.co/dvZq0UPjHI;11-Feb-2020 (01:21:22.000000)
“A lot of people feel defeated...Trump always wins. It seems like nothing can stop him.” Danny Villazon  @nytimes @DanaPerino @FoxNews  But isn’t that what you want from your President?;10-Feb-2020 (20:24:24.000000)
Wall Street Journal Editorial: “She (Crazy Nancy) aimed at Trump and hit Uncle Joe.”;10-Feb-2020 (19:59:10.000000)
Meeting with U.S. Governors in a short while. All States are doing well. “Thank you Mr. President.”;10-Feb-2020 (14:28:42.000000)
Thank you to @mirandadevine of the New York Post for your interesting (and correct) column today. “Trump has gained 20 points since Impeachment began in October. He gets 67% on economy. Nonwhite approval of Trump is also at a high: 28%, up 10 points in a year. Nice one, Nancy.”;10-Feb-2020 (14:25:20.000000)
Hope the Fake News, which never discusses it, is talking about the big crowds forming for my New Hampshire Rally tonight. They won’t!;10-Feb-2020 (13:14:45.000000)
Because of how badly they did with the Impeachment Hoax, AOC will primary Cryin’ Chuck Schumer, and win, and Jerry Nadler has a good chance of losing to his far left primary opponent! It is all getting quite interesting. Pelosi will lose the House, AGAIN! My poll numbers great.;10-Feb-2020 (12:37:42.000000)
95% Approval Rating in the Republican Party, a Record! 53% overall (plus add 9 points?). Corrupt Democrat politicians have brought me to highest polling numbers ever with the Impeachment Hoax. Thank you Nancy!;10-Feb-2020 (11:47:57.000000)
Will be in Manchester, New Hampshire, tonight for a big Rally. Want to shake up the Dems a little bit - they have a really boring deal going on. Still waiting for the Iowa results, votes were fried. Big crowds in Manchester!;10-Feb-2020 (11:28:32.000000)
MAKE AMERICA GREAT AGAIN and then, KEEP AMERICA GREAT!;09-Feb-2020 (19:56:18.000000)
DRAIN THE SWAMP!;09-Feb-2020 (19:54:48.000000)
....This is the biggest political crime in American History, by far. SIMPLY PUT, THE PARTY IN POWER ILLEGALLY SPIED ON MY CAMPAIGN, BOTH BEFORE AND AFTER THE ELECTION, IN ORDER TO CHANGE OR NULLIFY THE RESULTS OF THE ELECTION. IT CONTINUED ON WITH THE IMPEACHMENT HOAX. Terrible!;09-Feb-2020 (19:52:34.000000)
FBI Director Christopher Wray just admitted that the FISA Warrants and Survailence of my campaign were illegal. So was the Fake Dossier. THEREFORE, THE WHOLE SCAM INVESTIGATION, THE MUELLER REPORT AND EVERYTHING ELSE FOR THREE YEARS, WAS A FIXED HOAX. WHO PAYS THE PRICE?....;09-Feb-2020 (19:52:32.000000)
So good to see that Republicans will be winning the Great State of Alabama Senate Seat back, now that lightweight Senator @DougJones cast a partisan vote for the Impeachment Hoax. Thought his boss, Cryin’ Chuck, would have forced him to vote against the Hoax. A Do Nothing Stiff!;09-Feb-2020 (19:38:41.000000)
.@LarrySabato is much better at giving you the answer after everything is finished and the final result is in, than he is at telling you what is going to happen because, in fact, he doesn’t have a clue! https://t.co/MDqczWxl8C;09-Feb-2020 (19:20:03.000000)
Sabato got it all wrong last time, never came close to understanding the Trump Voter. Actually it’s simple, MAKE AMERICA GREAT AGAIN and then, KEEP AMERICA GREAT! https://t.co/fnzZATqHXz;09-Feb-2020 (19:09:19.000000)
It’s all turning, and fast! MVP Heckler. https://t.co/PiA0ANmjYP;09-Feb-2020 (17:52:27.000000)
“They (Conservatives) thought the merits of the Impeachment case were weak, and therefore his (Romney’s) judgement is questioned.” @MZHemingway @HowardKurtz @FoxNews;09-Feb-2020 (17:48:21.000000)
They are really mad at Senator Joe Munchkin in West Virginia. He couldn’t understand the Transcripts. Romney could, but didn’t want to!;09-Feb-2020 (16:04:57.000000)
Romney hurt some very good Republican Senators, and he was wrong about the Impeachment Hoax. No clue! https://t.co/J6rtaZYYxD;09-Feb-2020 (15:58:52.000000)
Yes!!!!! https://t.co/9ERa0atGOX;09-Feb-2020 (15:51:20.000000)
This is so true! https://t.co/utms4KMUVk;09-Feb-2020 (15:43:24.000000)
This will never get old! https://t.co/u1CzwwIBvE;09-Feb-2020 (15:42:23.000000)
DeFace the Nation will tell @LindseyGrahamSC that he must start up Judiciary and not stop until the job is done. Clean up D.C. now, last chance! https://t.co/lKy9u6t7eN;09-Feb-2020 (15:31:14.000000)
"I grew up in New York City and, over many years, got to watch how GREAT NYC’s “Finest” are. Now, because of weak leadership at Governor &amp; Mayor, stand away (water thrown at them) regulations, and lack of support, our wonderful NYC police are under assault. Stop this now!";09-Feb-2020 (15:18:09.000000)
"The Dems are crazed, they will do anything. Honesty &amp; truth don’t matter to them. They are badly wounded. Iowa vote count was a disaster for them! https://t.co/HhhazMKEk3";09-Feb-2020 (14:40:00.000000)
