Full Text Tweet;Datum und Uhrzeit
Wishing you and your family a very Merry Christmas🎄;25-Dec-2019 (11:19:38.000000)
Whoever you are, wherever you are, and however you’re celebrating, have a very happy Christmas, and I’ll see you all again in the New Year. https://t.co/h6xcxSUszv;24-Dec-2019 (10:23:45.000000)
Thank you to all the NHS staff who work so hard to take care of us, especially over the Christmas period. https://t.co/3fh1QCx5PT;23-Dec-2019 (09:20:00.000000)
Thank you very much to our Armed Forces for everything you do, you represent the best of our country, and happy Christmas! https://t.co/Ic9DKwWEeU;23-Dec-2019 (09:18:34.000000)
Britain would not be Britain without its Jewish community. And we will stand with you and celebrate with you - at Chanukah and all year round. https://t.co/S5ClRprCuL;22-Dec-2019 (16:40:23.000000)
Wonderful to meet and serve lunch to so many of our fantastic servicemen and women today. ////Wherever our Armed Forces serve, you fill our hearts with pride and gratitude for everything you do. https://t.co/6BfRBoYPnh;21-Dec-2019 (19:04:17.000000)
Very sad news. No England fan will ever forget the heroics of Martin Peters and his fantastic teammates. My sympathies go out to all of those who knew and loved him. ////https://t.co/Jn5Jykam7b;21-Dec-2019 (18:46:52.000000)
We are getting Brexit done. https://t.co/YmwvQItbUl;21-Dec-2019 (12:43:00.000000)
The second reading of the Withdrawal Agreement Bill has passed - which means we are one step closer to getting Brexit done 🇬🇧;20-Dec-2019 (14:57:01.000000)
The time has come for change. https://t.co/k8x24rkaf4;20-Dec-2019 (09:35:25.000000)
We are introducing new measures to tackle violent crime and make our streets safer. #QueensSpeech https://t.co/Fpj5sn5WOf;19-Dec-2019 (17:20:00.000000)
We are going to legislate for the biggest investment in our NHS in living memory. #QueensSpeech https://t.co/c5juvFRYWm;19-Dec-2019 (13:19:20.000000)
We are getting Brexit done. #QueensSpeech https://t.co/8yFXsejItE;19-Dec-2019 (12:08:26.000000)
This will be a Parliament that works for the people. #PeoplesGovernment https://t.co/UCeqTVbbVI;18-Dec-2019 (19:15:00.000000)
We will work flat out not just to get Brexit done, but to deliver on all the key priorities of the British people.////https://t.co/BkHDVSXtqf;18-Dec-2019 (16:39:46.000000)
Thank you for the trust you have placed in me. ////We are going to level up and unite our country. We are going to get Brexit done and deliver the change that people voted for. And we are going to protect and invest in our amazing NHS. https://t.co/nDTHN6MFiA;18-Dec-2019 (13:13:00.000000)
Nurses epitomise everything that makes the NHS so revered across the world. ////I will make sure this treasured institution has everything it needs to continue delivering world-class care. https://t.co/CpVPKo0d6n;18-Dec-2019 (10:36:11.000000)
We are going to get Brexit done and unite our fantastic country. https://t.co/ZuGgaZ9m7x;17-Dec-2019 (20:41:28.000000)
We will be out of the EU on 31st January. We will invest billions more in our NHS. We will level up and unite our country. #PeoplesGovernment;17-Dec-2019 (20:31:00.000000)
We are going to be working on the priorities of the British people. #PeoplesGovernment https://t.co/qxHzqn2S2s;17-Dec-2019 (18:34:26.000000)
This is a #PeoplesGovernment and we will deliver on the priorities of the British public. https://t.co/jJ7i5EysOg;17-Dec-2019 (17:12:00.000000)
Fantastic news for our country 🇬🇧https://t.co/Ba8VDjhzhg https://t.co/c8eKGs5huI;17-Dec-2019 (11:54:37.000000)
Let's unite this country, let's spread opportunity to every corner of the UK, with superb education, superb infrastructure, and technology.////Let's get this done and move forward.;15-Dec-2019 (08:45:00.000000)
We are going to deliver a Parliament that works for the people.;14-Dec-2019 (18:47:00.000000)
We are going to unite and level up, bringing the whole of this incredible United Kingdom - England, Scotland, Wales, Northern Ireland - together. https://t.co/xDtuivnB8n;14-Dec-2019 (17:10:14.000000)
It’s time for us to get this done and move this country forward. https://t.co/LoZwO7ciyU;14-Dec-2019 (11:41:00.000000)
I say thank you for the trust you have placed in us, and in me. ////We will work round the clock to repay your trust and to deliver on your priorities with a parliament that works for you.;13-Dec-2019 (19:15:00.000000)
Thank you to everyone across our great country who voted, who volunteered, who stood as candidates. We live in the greatest democracy in the world. https://t.co/1MuEMXqWHq;12-Dec-2019 (22:25:42.000000)
Out campaigning in South Ruislip! Polls close at 10pm - vote Conservative to #GetBrexitDone 🇬🇧 https://t.co/BqUooEbSuF;12-Dec-2019 (20:10:17.000000)
Let’s not go back to the broken parliament we had before this election was called. ////Let’s move forward with a majority Conservative government that can get things done.;12-Dec-2019 (19:44:00.000000)
Vote Conservative to get Brexit done! 🇬🇧;12-Dec-2019 (19:05:00.000000)
You have until 10pm tonight to vote to get Brexit done! https://t.co/bTDPXVmNpZ;12-Dec-2019 (17:32:00.000000)
We will get Brexit done so that we can get on with delivering on your priorities. https://t.co/z5r4vvUqF7;12-Dec-2019 (17:07:00.000000)
Vote Conservative TODAY to get Brexit done https://t.co/nTnNJnxupo;12-Dec-2019 (16:30:00.000000)
Today at the ballot box you have the opportunity to tell politicians that you want Brexit done.////Vote Conservative. https://t.co/8eALUttal5;12-Dec-2019 (16:02:00.000000)
Let's get it done 🇬🇧 https://t.co/ARLX3THoSd;12-Dec-2019 (15:10:00.000000)
We are a great country, and we can be greater still. ////Vote today to get Brexit done. ////Vote Conservative.;12-Dec-2019 (14:30:00.000000)
Together we can get Brexit done. https://t.co/zuWHLJmH3B;12-Dec-2019 (14:03:00.000000)
Back me to get Brexit done. Vote Conservative today. https://t.co/pHGc3bEbti;12-Dec-2019 (13:40:00.000000)
Let’s finally get Brexit done. https://t.co/2tyvm61Hcs;12-Dec-2019 (13:16:00.000000)
Vote Conservative today to get Brexit done!;12-Dec-2019 (13:03:00.000000)
Let’s get it done #VoteConservative https://t.co/Hfj7OV9O04;12-Dec-2019 (12:24:00.000000)
Back me to get Brexit done - vote Conservative TODAY. https://t.co/4x7ZfcLhhI;12-Dec-2019 (12:20:00.000000)
Vote to get Brexit done and unleash Britain’s potential. Vote Conservative.;12-Dec-2019 (11:04:00.000000)
#DogsAtPollingStations https://t.co/xsyoN3rRLU;12-Dec-2019 (10:41:39.000000)
We must respect the result of the EU referendum. #VoteConservative;12-Dec-2019 (10:03:00.000000)
Folks, today is the day. Vote Conservative to get Brexit done 🇬🇧 https://t.co/tlLvHvmex7;12-Dec-2019 (09:59:04.000000)
Back me to get Brexit done.////Vote Conservative today. https://t.co/AvVD5fNDqL;12-Dec-2019 (09:20:00.000000)
This is what we’re going to do. https://t.co/r0naWhrFkU;12-Dec-2019 (08:46:00.000000)
This election is our chance to get Brexit done. ////Vote Conservative today. https://t.co/4ibMwT3uwu;12-Dec-2019 (08:03:00.000000)
We will respect the result of the EU referendum. https://t.co/suPlvOV4pD;12-Dec-2019 (07:30:00.000000)
Let’s get it done. https://t.co/7lxPWENzuY;12-Dec-2019 (07:02:00.000000)
Today is our chance to get Brexit done. Vote Conservative.;12-Dec-2019 (06:45:00.000000)
The British Tamil community is one of many communities whose contribution make this country the best place in the world to live. https://t.co/grcF8j2Jhe;12-Dec-2019 (00:00:33.000000)
We’ve got 24 hours to break the deadlock in parliament.////Let’s get Brexit done and take this incredible country forwards. Vote Conservative! 🇬🇧👍 https://t.co/syV3FxSjIb;11-Dec-2019 (23:36:55.000000)
Back me to get Brexit done. Vote Conservative tomorrow. https://t.co/7IkiWtEIxo;11-Dec-2019 (21:20:00.000000)
Tomorrow, let’s unleash Britain’s potential! ////Vote Conservative to get Brexit done 🇬🇧 https://t.co/k80WH5gLyv;11-Dec-2019 (21:11:52.000000)
Back me to get Brexit done. Vote Conservative tomorrow. https://t.co/v9Iqduy2bX;11-Dec-2019 (20:53:00.000000)
Join me live for our final campaign rally.  🗳 TOMORROW: Vote Conservative to break the gridlock and get Brexit done! https://t.co/ns3wkH0LlX;11-Dec-2019 (20:09:33.000000)
If there’s a Conservative majority government, we can deliver the change people voted for. We can get Brexit done. We can make a decisive break with the dither and indecision of the last three and a half years. We can unleash Britain’s potential.;11-Dec-2019 (20:03:00.000000)
The only way for us to move forward now is to get Brexit done. https://t.co/07x3gownn4;11-Dec-2019 (19:32:00.000000)
Let’s get Brexit done and get to work on the things that matter to you. https://t.co/2U6Smzt6kK;11-Dec-2019 (18:26:00.000000)
Let's get it done. https://t.co/RRPkqXBczj;11-Dec-2019 (18:18:00.000000)
Today I’ve been in Wales, where the message is clear: we need to get Brexit done and move this country forward. https://t.co/m8ePTNqxzc;11-Dec-2019 (17:59:00.000000)
The only way we can get Brexit done is with a majority Conservative government. https://t.co/Nriogv3etZ;11-Dec-2019 (17:18:00.000000)
Back me to get Brexit done.////Vote Conservative tomorrow. https://t.co/1BclrlKo3v;11-Dec-2019 (16:58:00.000000)
Vote Conservative to get Brexit done. https://t.co/HzVDtE2LX0;11-Dec-2019 (16:40:00.000000)
Had a fantastic weekend with @patel4witham visiting both @NeasdenTemple and @ISKCON_Manor - thank you to all those who stopped to say hello. https://t.co/upRDYhVJkH;11-Dec-2019 (16:14:46.000000)
Let's get this done 🇬🇧 https://t.co/xhdMloDVPx;11-Dec-2019 (15:18:00.000000)
Let’s get Brexit done and get on with spreading opportunity and hope across the whole UK and let’s unleash the potential of this country.;11-Dec-2019 (14:30:00.000000)
We’ve got the deal. It’s oven ready. Vote Conservative tomorrow to get Brexit done 🇬🇧 https://t.co/PI31ii5V6k;11-Dec-2019 (14:03:00.000000)
Tomorrow, vote to end the uncertainty. Vote to get Brexit done and unleash Britain’s potential. Vote Conservative. https://t.co/jIA8k7lRDV;11-Dec-2019 (13:27:00.000000)
Let’s get Brexit done. https://t.co/EaxQvppXQe;11-Dec-2019 (13:06:00.000000)
Tomorrow, let’s finally get this done. https://t.co/iBf2h25h5E;11-Dec-2019 (12:07:00.000000)
Tomorrow is our chance to get Brexit done. https://t.co/oQAzCclipO;11-Dec-2019 (11:06:00.000000)
We have one more day. Make sure you have your voice heard. Vote to honour the promises of the past and for a brighter vision of the future. Vote Conservative tomorrow.;11-Dec-2019 (10:33:00.000000)
Getting breakfast done! https://t.co/cls4lNZ31Y;11-Dec-2019 (10:09:00.000000)
My pledge to you: ////✅Get Brexit Done by 31 January 2020 //✅Invest record sums in our NHS, with 50,000 more nurses and 40 new hospitals//✅20,000 more police and tougher sentences.//✅An Australian-style points-based immigration system https://t.co/EJmaytVXRN;11-Dec-2019 (10:03:00.000000)
Tomorrow let’s get this done! 🇬🇧 https://t.co/zBIgzVjA7F;11-Dec-2019 (09:25:18.000000)
We’re a great country and we can be greater still. ////Let’s get Brexit done. https://t.co/IA0oggxpYc;11-Dec-2019 (09:04:00.000000)
Good morning folks! Up early delivering groceries in Leeds - and we’ll deliver more if you vote Conservative tomorrow 🇬🇧 https://t.co/sORHOOugfC;11-Dec-2019 (08:15:11.000000)
Let’s get Brexit done, break the deadlock in Parliament and move this country forward. https://t.co/DSUUqwkmXA;11-Dec-2019 (07:27:00.000000)
We’ve got two days to unleash Britain’s potential. https://t.co/edxp7XFuNb;10-Dec-2019 (21:15:00.000000)
